suicide_country,suicide_year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),Generation,WHR2018Chapter2OnlineData_country,WHR2018Chapter2OnlineData_year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),GINI index (World Bank estimate),average 2000-15
Brazil,2009,female,15-24 years,343,17321655,1.98,Brazil2009,,1.66702E+12,,9283,Brazil,2009,7.000831604,9.521715164,0.912818074,63.50106049,0.766716063,-0.068194427,0.722514987,0.832504809,0.274103165,0.427178532,0.34414953,-0.055283636,2.236214876,0.319421321,0.539,0.550214286,0.42893669
Brazil,2009,male,5-14 years,62,17421892,0.36,Brazil2009,,1.66702E+12,,9283,Brazil,2009,7.000831604,9.521715164,0.912818074,63.50106049,0.766716063,-0.068194427,0.722514987,0.832504809,0.274103165,0.427178532,0.34414953,-0.055283636,2.236214876,0.319421321,0.539,0.550214286,0.42893669
Brazil,2009,female,5-14 years,52,16772250,0.31,Brazil2009,,1.66702E+12,,9283,Brazil,2009,7.000831604,9.521715164,0.912818074,63.50106049,0.766716063,-0.068194427,0.722514987,0.832504809,0.274103165,0.427178532,0.34414953,-0.055283636,2.236214876,0.319421321,0.539,0.550214286,0.42893669
Brazil,2010,male,75+ years,358,1882113,19.02,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,male,55-74 years,1236,10813388,11.43,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,male,25-34 years,1832,17023785,10.76,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,male,35-54 years,2586,24501254,10.55,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,male,15-24 years,1288,17726866,7.27,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,female,35-54 years,835,26004856,3.21,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,female,55-74 years,339,12605588,2.69,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,female,75+ years,79,2940677,2.69,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,female,25-34 years,404,17054489,2.37,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,female,15-24 years,368,17237481,2.13,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,male,5-14 years,56,17242386,0.32,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2010,female,5-14 years,48,16596829,0.29,Brazil2010,0.737,2.20887E+12,,12161,Brazil,2010,6.837331295,9.58459568,0.905528128,63.80070114,0.805949271,-0.067270711,0.656036079,0.816654921,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.550214286,0.430273622
Brazil,2011,male,75+ years,352,2002447,17.58,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,male,55-74 years,1323,11208705,11.8,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,male,25-34 years,1907,17249585,11.06,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,male,35-54 years,2754,24975171,11.03,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,male,15-24 years,1335,17674787,7.55,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,female,35-54 years,805,26488792,3.04,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,female,55-74 years,352,13063915,2.69,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,female,15-24 years,413,17180849,2.4,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,female,25-34 years,400,17253232,2.32,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,female,75+ years,71,3110432,2.28,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,male,5-14 years,63,17044425,0.37,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2011,female,5-14 years,47,16404101,0.29,Brazil2011,0.742,2.6162E+12,,14245,Brazil,2011,7.037816525,9.614010811,0.916252911,64.08692932,0.833655775,-0.085789926,0.662166715,0.807466984,0.267524213,0.502891362,0.190550372,0.063088126,2.039300442,0.289763242,0.531,0.550214286,0.410125524
Brazil,2012,male,75+ years,376,2123165,17.71,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,male,55-74 years,1458,11612925,12.55,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,male,35-54 years,2885,25463652,11.33,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,male,25-34 years,1930,17418954,11.08,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,male,15-24 years,1313,17644319,7.44,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,female,35-54 years,877,26979566,3.25,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,female,55-74 years,418,13532752,3.09,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,female,25-34 years,455,17398447,2.62,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,female,75+ years,80,3285641,2.43,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,female,15-24 years,383,17145894,2.23,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,male,5-14 years,79,16810876,0.47,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2012,female,5-14 years,41,16175024,0.25,Brazil2012,0.746,2.46519E+12,,13283,Brazil,2012,6.660003662,9.623650551,0.890314102,64.35497284,0.848606348,,0.622543156,0.754624903,0.349758685,0.458935678,0.261933923,-0.035249505,2.395508289,0.359685719,0.527,0.550214286,0.51712966
Brazil,2013,male,75+ years,370,2240434,16.51,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,male,55-74 years,1474,12036068,12.25,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,male,35-54 years,3053,25965164,11.76,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,male,25-34 years,2004,17534209,11.43,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,male,15-24 years,1317,17627508,7.47,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,female,35-54 years,897,27475364,3.26,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,female,55-74 years,433,14022927,3.09,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,female,75+ years,88,3462431,2.54,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,female,25-34 years,393,17492228,2.25,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,female,15-24 years,362,17123318,2.11,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,male,5-14 years,72,16555477,0.43,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2013,female,5-14 years,50,15923724,0.31,Brazil2013,0.752,2.47281E+12,,13191,Brazil,2013,7.140282631,9.644085884,0.910421729,64.60224152,0.784814954,-0.108254641,0.706954181,0.81766206,0.275667757,0.393331289,0.079436481,-0.046088338,2.18837595,0.30648309,0.529,0.550214286,0.400359184
Brazil,2014,male,75+ years,390,2349303,16.6,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,male,55-74 years,1534,12492114,12.28,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,male,35-54 years,3050,26475231,11.52,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,male,25-34 years,1982,17601477,11.26,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,male,15-24 years,1358,17606681,7.71,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,female,35-54 years,871,27971096,3.11,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,female,55-74 years,389,14550395,2.67,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,female,25-34 years,457,17539955,2.61,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,female,75+ years,83,3634999,2.28,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,female,15-24 years,371,17094729,2.17,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,male,5-14 years,84,16299015,0.52,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2014,female,5-14 years,62,15670559,0.4,Brazil2014,0.755,2.45599E+12,,12975,Brazil,2014,6.980998993,9.640237808,0.898316443,64.82875061,0.713814318,-0.128697455,0.710303426,0.788229942,0.273540527,0.355228692,0.200818881,-0.15146631,2.107698202,0.301919281,0.515,0.550214286,0.394136488
Brazil,2015,male,75+ years,470,2448560,19.19,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,male,55-74 years,1693,12987357,13.04,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,male,35-54 years,3238,26989063,12,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,male,25-34 years,1897,17625976,10.76,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,male,15-24 years,1389,17569045,7.91,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,female,35-54 years,910,28461855,3.2,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,female,55-74 years,479,15122216,3.17,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,female,25-34 years,466,17546090,2.66,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,female,75+ years,89,3802086,2.34,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,female,15-24 years,397,17047218,2.33,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,male,5-14 years,79,16057040,0.49,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Brazil,2015,female,5-14 years,56,15430579,0.36,Brazil2015,,1.80221E+12,,9431,Brazil,2015,6.546896935,9.593288422,0.906693101,65.03707886,0.798935294,-0.028626448,0.771339059,0.755194008,0.324699104,0.198534787,0.063678071,-0.230050251,2.257858753,0.34487465,0.513,0.550214286,0.370239496
Bulgaria,2007,male,75+ years,151,215225,70.16,Bulgaria2007,,44411476557,6073,Silent,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,male,55-74 years,238,804233,29.59,Bulgaria2007,,44411476557,6073,Silent,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,female,75+ years,70,344739,20.31,Bulgaria2007,,44411476557,6073,Silent,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,male,35-54 years,180,1061001,16.97,Bulgaria2007,,44411476557,6073,Boomers,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,male,25-34 years,55,583293,9.43,Bulgaria2007,,44411476557,6073,Generation X,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,female,55-74 years,82,981661,8.35,Bulgaria2007,,44411476557,6073,Silent,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,male,15-24 years,39,518624,7.52,Bulgaria2007,,44411476557,6073,Millenials,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,female,35-54 years,58,1072051,5.41,Bulgaria2007,,44411476557,6073,Boomers,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,female,25-34 years,15,558209,2.69,Bulgaria2007,,44411476557,6073,Generation X,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,female,15-24 years,9,493056,1.83,Bulgaria2007,,44411476557,6073,Millenials,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,female,5-14 years,5,331138,1.51,Bulgaria2007,,44411476557,6073,Generation Z,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
Bulgaria,2007,male,5-14 years,0,349244,0,Bulgaria2007,,44411476557,6073,Generation Z,Bulgaria,2007,3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.594433486,0.226256058,0.275431663,0.524607718,0.097926512,1.945166588,0.506053269,0.361,0.354666667,
